"Grandinetti v. Kimura (Order Dismissing Application for Reconsideration).  S.Ct. Order Denying Petition for Writ of Habeas Corpus
and Writ of Mandamus, filed 09/06/2012 [ada].  Motion for Reconsideration, filed 10/16/2012.  S.Ct. Order Dismissing Application for Reconsideration, filed 10/24/2012 [ada].  Motion Application for Judgment entered on Supervisory Mandamus and Habeas Corpus Case, filed 10/26/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000698recondsmada.pdf,2012-11-01 00:00:00,,Original Proceeding
"Dejean v. Nago (Order).  S.Ct. Findings of Fact, Conclusions of Law and Judgment, filed 08/23/2012 [ada].  S.Ct. Order, filed 09/13/2012 [ada].  S.Ct. Order, filed 10/19/2012 [ada].  S.Ct. Order Dismissing Reconsideration, filed 11/13/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCEC-12-0000714ordada.pdf,2012-11-01 00:00:00,,Original Proceeding
"Gangjee v. Tutor Hawaii, Inc. (s.d.o., affirmed).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000671sdoada.pdf,2012-11-02 00:00:00,,"District Court, 1st Circuit, Honolulu Division (Civil)"
"State v. Moananu (s.d.o., affirmed).  Consolidated with No. CAAP-11-0000593.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000152sdoada.pdf,2012-11-02 00:00:00,,"Circuit Court, 1st Circuit (Criminal)"
"Del Monte Fresh Produce (Hawaii), Inc. v. International Longshore and
Warehouse Union, Local 142, AFL-CIO (Order Denying Motion for Reconsideration).  ICA s.d.o., filed 11/21/2011 [ada], 125 Haw. 475. 
Appellants-Appellants’ Motion for Reconsideration, filed 12/01/2011.  ICA Order Denying Appellants-Appellants’ Motion for Reconsideration of the Summary Disposition Order filed November 21, 2001, filed 12/05/2011 [ada].  Application for Writ of Certiorari, filed 03/14/2012.  S.Ct. Order Accepting Application for Writ of Certiorari, filed 04/26/2012 [ada].  S.Ct. Opinion, filed 10/22/2012 [ada], 128 Haw. 289.  Motion for Reconsideration, filed 11/01/2012. 
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-29037recondada.pdf,2012-11-07 00:00:00,,"Circuit Court, 1st Circuit"
"State v. Pali (Order Accepting Application for Writ of Certiorari).  ICA s.d.o., filed 06/29/2012 [ada].  Application for Writ of Certiorari, filed 09/24/2012.  S.Ct. Opinion, filed 05/21/2013 [ada], 129 Haw. 363.  Concurring and Dissenting Opinion by Recktenwald, C.J., in which Nakayama, J., Joins, [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000451accada.pdf,2012-11-07 00:00:00,,"Circuit Court, 2nd Circuit (Criminal)"
"Gilding v. State (Order Rejecting Application for Writ of Certiorari).  ICA mem.op., filed 06/29/2012 [ada], 130 Haw. 347. 
Defendant-Appellant’s Application for Writ of Certiorari, filed
09/25/2012. 
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000325certrejada.pdf,2012-11-07 00:00:00,,"Circuit Court, 1st Circuit"
"Garman v. Chan (Order Dismissing Appeal Pursuant to HRAP Rule 30). 
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000587dsmada.pdf,2012-11-07 00:00:00,,"Circuit Court, 1st Circuit"
"Deutsche Bank National Trust Company v. Van Buskirk (Order Dismissing Appeal Pursuant to HRAP Rule 30).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000558dsmada.pdf,2012-11-07 00:00:00,,"Circuit Court, 3rd Circuit"
"Lambert v. Waha (Order Dismissing Appeal for Lack of Appellate Jurisdiction).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000529dsmada.pdf,2012-11-07 00:00:00,,"Circuit Court, 1st Circuit"
"State v. Shyanguya (Order Accepting Application for Writ of Certiorari).  J. Acoba Concurring in Part and Dissenting In Part.  ICA mem.op., filed 06/25/2012 [ada].  Application for Writ of
Certiorari, filed 09/24/2012.  Amended Application for Writ of
Certiorari, filed 09/25/2012.   S.Ct. s.d.o., filed 01/15/2014 [ada], 131 Haw. 166.  Dissenting Opinion by C.J. Recktenwald, in which J. Nakayama joins [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-29655certaccada.pdf,2012-11-08 00:00:00,,"District Court, 1st Circuit, Honolulu Division"
"Grindling v. State (Order Dismissing Application for Writ of Certiorari).  ICA s.d.o., filed 10/25/2012 [ada], 128 Haw. 312.  Consolidated with No. CAAP-12-0000129.  Motion for Certiorari, filed 11/05/2012.  Petition for Writ of Certiorari, filed 12/07/2012. S.Ct. Order Rejecting Application for Writ of Certiorari, filed 01/18/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-12-0000114certdsmada.pdf,2012-11-08 00:00:00,,"Circuit Court, 2nd Circuit"
"State v. Spearman (Order Accepting Application for Writ of Certiorari).  ICA s.d.o., filed 06/27/2012 [ada], 127 Haw. 414. 
Petitioner-Defendant-Appellant Sarah V.P. Spearman’s Petition for
Certiorari, filed 09/24/2012.  S.Ct. Opinion, filed 02/21/2013 [ada], 129 Haw. 146.  Petitioner-Defendant-Appellant Sarah V.P. Spearman’s Motion for Reconsideration, filed 03/01/2013.  S.Ct. Order  Denying Motion for Reconsideration, filed 03/08/2013 [ada], 129 Haw. 163.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000702certaccada.pdf,2012-11-08 00:00:00,,"District Court, 1st Circuit"
"State v. Slavick (Order Denying without Prejudice Petition for Writ of Prohibition).  Motion for Reconsideration, filed 12/27/2012.  S.Ct. Order Denying Motion for Reconsideration, filed 01/03/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000894ordada.pdf,2012-11-08 00:00:00,,Original Proceeding
"State v. Ackerman (Order Denying Defendant-Appellant’s Motion for Reconsideration of Summary Disposition Order).  ICA s.d.o., filed 10/22/2012 [ada], 128 Haw. 312.  Defendant-Appellant’s Motion for Reconsideration, filed 11/01/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica29469recondada.pdf,2012-11-08 00:00:00,,"Family Court, 3rd Circuit"
"State v. Piper (Order Dismissing Appeal Pursuant to Stipulation to Dismiss Appeal).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000246dsmada.pdf,2012-11-09 00:00:00,,"District Court, 1st Circuit"
"State v. Jennings (mem.op., vacated and remanded).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000005mopada.pdf,2012-11-09 00:00:00,,"Circuit Court, 1st Circuit (Sexual Assault)"
"Tautua v. BCI Coca-Cola Bottling Company of Los Angeles (Order Dismissing Motion for Reconsideration).  ICA s.d.o., filed 06/18/2012 [ada], 127 Haw. 413.  Application for Writ of Certiorari, filed 09/17/2012.  S.Ct. Order Rejecting Application for Writ of Certiorari, filed 10/30/2012 [ada].  Motion for Reconsideration, filed 11/09/2012.  S.Ct. Order Dismissing Motion for Reconsideration, filed 11/16/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-30291recondada.pdf,2012-11-13 00:00:00,,Labor and Industrial Relations Appeals Board
"Kilakila ‘O Haleakala v. Board of Land and Natural Resources (Order Accepting Application for Writ of Certiorari).  ICA mem.op., filed 06/28/2012 [ada].   Appellant’s Motion for Reconsideration, filed 07/09/2012.  ICA Order Denying Appellant’s Motion for Reconsideration of Memorandum Opinion, filed 07/12/2012 [ada].  Petitioner-Appellant-Appellant’s Application for Writ of Certiorari, filed 09/27/2012.  S.Ct. Opinion, filed 12/13/2013 [ada], 131 Haw. 193.  Concurring Opinion by J. Acoba, with whom J. Pollack joins [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000353certaccada.pdf,2012-11-13 00:00:00,,"Circuit Court, 1st Circuit"
"Dejean v. Nago (Order Dismissing Reconsideration).  S.Ct. Findings of Fact, Conclusions of Law and Judgment, filed 08/23/2012 [ada].  S.Ct. Order, filed 09/13/2012 [ada].  S.Ct. Order, filed 10/19/2012 [ada].  S.Ct. Order, filed 11/01/2012 [ada].  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCEC-12-0000714recondada.pdf,2012-11-13 00:00:00,,Original Proceeding
"Lopez v. State (mem.op., affirmed).  Application for Writ of Certiorari, filed 02/08/2013.  S.Ct. Order Accepting Application for Writ of Certiorari, filed 03/21/2013 [ada].  S.Ct. Opinion, filed 02/12/2014 [ada], 133 Haw. 311.  Dissenting Opinion by J. Acoba [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000512mopada.pdf,2012-11-13 00:00:00,,"Circuit Court, 1st Circuit"
"Tierney v. Sakai (Order Denying Motion for Reconsideration). J. Acoba Dissenting.  S.Ct. Order Denying Petition for Writ of Mandamus, filed 10/09/2012 [ada]. 
Petition for Writ of Mandamus, filed 09/19/2012.  Motion for
Reconsideration, filed 11/02/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000799recondada.pdf,2012-11-14 00:00:00,,Original Proceeding
"Abordo v. State (Order Dismissing Appeal for Lack of Jurisdiction). Motion for Reconsideration, filed 11/23/2012. ICA Order Denying November 23, 2012 HRAP Rule 40 Motion for
 Reconsideration of November 14, 2012 Order Dismissing Appeal for Lack
of Jurisdiction, filed 11/29/2012 [ada].
 
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000615dsmada.pdf,2012-11-14 00:00:00,,"Circuit Court, 1st Circuit"
"State v. Maharaj (Order Denying Defendant-Appellant’s Motion for Reconsideration).  ICA s.d.o., filed 10/25/2012 [ada], 128 Haw. 312.  Defendant-Appellant’s Motion for Reconsideration, filed 11/05/2012. Application for Writ of Certiorari, filed 01/21/2013.  S.Ct. Order Accepting Application for Writ of Certiorari, filed 03/05/2013 [ada].  S.Ct. Opinion, filed 11/18/2013 [ada], 131 Haw. 215.  Dissenting Opinion by C.J. Recktenwald with whom J. Nakayama joins [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica29520recondada.pdf,2012-11-14 00:00:00,,"District Court, 1st Circuit, Honolulu Division"
"Blaisdell v. Department of Public Safety (Order Denying Petition for Writ of Mandamus).  Petition for Writ of Mandamus, filed 10/25/2012. Motion to Expediate Ruling, filed 10/15/2012.  S.Ct. Order Dismissing Motion to Expedite Ruling on Petition for Writ of Mandamus, filed 11/16/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000841ordada.pdf,2012-11-15 00:00:00,,Original Proceeding
"In re Ko (Order Granting Petition to Resign and Surrender License).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPR-12-0000885ordada.pdf,2012-11-15 00:00:00,,Original Proceeding
"In re Maloney (Order Granting Petition to Resign and Surrender License).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPR-12-0000884ordada.pdf,2012-11-15 00:00:00,,Original Proceeding
"State v. Ungounga (s.d.o., affirmed).  Application for Writ of Certiorari, filed 04/02/2013.  S.Ct. Order Dismissing Application for Writ of Certiorari, filed 05/15/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000585sdo.pdf,2012-11-15 00:00:00,,"Circuit Court, 1st Circuit (Criminal)"
"State v. Farren (s.d.o., affirmed). Application of Writ of Certiorari, filed 01/22/2013.  S.Ct. Order Rejecting Application for Writ of Certiorari, filed 02/20/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000458sdoada.pdf,2012-11-15 00:00:00,,"Family Court, 1st Circuit (Criminal)"
"Taguchi v. State (s.d.o., vacated, affirmed and remanded).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-10-0000129sdoada.pdf,2012-11-15 00:00:00,,"Circuit Court, 1st Circuit (Civil)"
"State v. Munson (mem.op., affirmed).  ICA Order of Correction, filed 12/05/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica30495mopada.pdf,2012-11-15 00:00:00,,"Circuit Court, 2nd Circuit (Criminal)"
"Tautua v. BCI Coca-Cola Bottling Company of Los Angeles (Order Dismissing Motion for Reconsideration).  S.Ct. Order Dismissing Motion for Reconsideration, filed 11/13/2012 [ada].  ICA s.d.o., filed 06/18/2012 [ada], 127 Haw. 413.  Application for Writ of Certiorari, filed 09/17/2012.  S.Ct. Order Rejecting Application for Writ of Certiorari, filed 10/30/2012 [ada].  Motion for Reconsideration, filed 11/09/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-30291recondsmada.pdf,2012-11-16 00:00:00,,Labor and Industrial Relations Appeals Board
"Blaisdell v. Department of Public Safety (Order Dismissing Motion to Expedite Ruling on Petition for Writ of Mandamus).  S.Ct. Order Denying Petition for
Writ of Mandamus, filed 11/15/2012 [ada].  Petition for Writ of Mandamus, filed 10/25/2012.
Motion to Expediate Ruling, filed 10/15/2012.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000841orddsmada.pdf,2012-11-16 00:00:00,,Original Proceeding
"Dancil v. Arakawa.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0001020ada.pdf,2012-11-16 00:00:00,,"Circuit Court, 2nd Circuit (Civil)"
"Hosaka v. Hosaka (s.d.o., affirmed).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica30416sdoada.pdf,2012-11-16 00:00:00,,"Circuit Court, 1st Circuit (Divorce)"
"Sparks v. State (s.d.o., vacated and remanded).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica30238sdoada.pdf,2012-11-16 00:00:00,,"Circuit Court, 1st Circuit (Civil)"
"State v. Rivera (s.d.o., judgment of conviction and sentence affirmed in part and vacated in part, conviction for harassment is affirmed, sentence is vacated and case is remanded re-sentencing before a different judge).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica30080sdoada.pdf,2012-11-16 00:00:00,,"Family Court, 1st Circuit (Criminal)"
"Rodrigues v. City and County of Honolulu (Order Rejecting Application for Writ of Certiorari).  ICA s.d.o.,  filed 07/20/2012 [ada], 128 Haw. 129.   Application for Writ of Certiorari, filed 10/18/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-10-0000222certrejada.pdf,2012-11-19 00:00:00,,Labor and Industrial Relations Appeals Board
"In re DL (Order Granting Mother-Appellant’s Motion to Withdraw Appeal).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000839dsmada.pdf,2012-11-19 00:00:00,,"Family Court, 1st Circuit"
"State v. Zeffilini (Order Dismissing Appeal Pursuant to HRAP Rule 30).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000397dsmada.pdf,2012-11-19 00:00:00,,"District Court, 3rd Circuit"
"In re HA (Order Rejecting Application for Writ of Certiorari).  ICA Order Dismissing Appeal as Moot, filed 09/12/2012 [ada].  Application for Writ of Certiorari, filed 10/12/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000587certrejada.pdf,2012-11-20 00:00:00,,"Family Court, 2nd Circuit"
"Ayad v. Ayad (Order Rejecting Application for Writ of Certiorari).  ICA Order Dismissing Appeal as Moot, filed 09/12/2012 [ada].  Application for Writ of Certiorari, filed 10/11/2012.  S.Ct. , filed 11/20/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000579certrejada.pdf,2012-11-20 00:00:00,,"Family Court, 2nd Circuit"
"Arquette v. State (Order Accepting Application for Writ of Certiorari).  ICA s.d.o., filed 07/12/2012 [ada].  Plaintiff-Appellant’s Application for Writ of Certiorari, filed 10/09/2012.  S.Ct. Opinion, filed 12/14/2012 [ada], 128 Haw. 423.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000416certaccada.pdf,2012-11-20 00:00:00,,"Circuit Court, 1st Circuit"
"Lunsford v. Surgical Associates, Inc. (Order Approving the November 9, 2012 Stipulation for Partial Dismissal of Appeal with Prejudice as to Defendant-Appellee Jose A Ganel, M.D.)
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000484partdsmada.pdf,2012-11-20 00:00:00,,"Circuit Court, 1st Circuit"
"In re: Marn Family Litigation (Order Dismissing Appeal for Lack of Appellate Jurisdiction).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica29601dsmada.pdf,2012-11-20 00:00:00,,"Circuit Court, 1st Circuit"
"Scotto v. State, Department of Human Services (Order Rejecting Application for Writ of Certiorari).  ICA Order Dismissing Appeal for Lack of Appellate Jurisdiction, filed 10/15/2012 [ada].  Application for Writ of Certiorari, filed 10/17/2012.  Petition for Writ of Certiorari, filed 11/05/2012.  S.Ct. Order Dismissing Application for Writ of Certiorari, filed 12/12/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-12-0000662certrejada.pdf,2012-11-21 00:00:00,,"Circuit Court, 1st Circuit"
"HSBC Bank USA v. Collman (Order Denying November 14, 2012 HRAP Rule 40 Motion for Reconsideration of October 30, 2012 Order Granting October 12, 2012 Motion to Dismiss Appeal for Lack of Jurisdiction).  ICA Order Granting October 12, 2012 Motion to Dismiss Appeal for Lack of Jurisdiction, filed 10/30/2012 [ada].  Motion for Reconsideration, filed 11/14/2012.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000630recondada.pdf,2012-11-21 00:00:00,,"Circuit Court, 3rd Circuit"
"Fukumoto v. State (s.d.o., affirmed).  Application for Writ of Certiorari, filed 12/31/2012.  S.Ct. Order Rejecting Application for Writ of Certiorari, filed 02/12/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000791sdoada.pdf,2012-11-21 00:00:00,,"Circuit Court, 2nd Circuit"
"State v. Transfiguracion (s.d.o., affirmed).  Application for Writ of Certiorari, filed 02/11/2013. S. Ct. Order Rejecting Application for Writ of Certiorari, filed 03/28/2013 [ada]. Dissenting Opinion by J. Acoba with whom J. Pollack joins [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000048sdoada.pdf,2012-11-21 00:00:00,,"Circuit Court, 3rd Circuit"
"State v. Florence (s.d.o., affirmed).  Application for Writ of Certiorari, filed 01/28/2013.  S.Ct. Order Rejecting Aplication for Writ of Certiorari, filed 03/04/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000608sdoada.pdf,2012-11-23 00:00:00,,"Circuit Court, 1st Circuit"
"State v Loesch (s.d.o., vacated and remanded).  Dissenting Opinion by J. Foley [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-10-0000067sdoada.pdf,2012-11-23 00:00:00,,"District Court, 1st Circuit, Honolulu Division"
"SC v. IC (Order Rejecting Application for Writ of Certiorari).  ICA s.d.o., filed 08/16/2012 [ada], 128 Haw. 130.  Motion for Reconsideration, filed 08/30/2012. ICA Order Denying Requests Contained in Document filed by Appellant, filed 09/10/2012 [ada].  ICA Order of Correction, filed 09/12/2012 [ada].  Application for Writ of Certiorari, filed 10/12/2012.  
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000398certrejada.pdf,2012-11-26 00:00:00,,"Family Court, 1st Circuit"
"Sherrill v. Pico (Order Dismissing Appeal Pursuant to HRAP Rule 11(c)(2)).  ICA Order Denying Petitioner-Appellant’s November 26, 2012 Motion for Reconsideration, filed 11/29/2012 [ada].  Application for Writ of Certiorari, filed 01/18/2013.  S.Ct. Order Rejecting Application for Writ of Certiorari, filed 02/27/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000676dsmada.pdf,2012-11-26 00:00:00,,"Circuit Court, 1st Circuit"
"State v. Pai (s.d.o., affirmed).  Application for Writ of Certiorari, filed 03/08/2013.  S.Ct. Order Accepting Application for Writ of Certiorari, filed 04/11/2013 [ada].  S.Ct. s.d.o., filed 01/27/2014 [ada] 131 Haw. 300.  Dissenting Opinion by C.J. Recktenwald, with whom J. Nakayama joins [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000344sdoada.pdf,2012-11-26 00:00:00,,"District Court, 2nd Circuit, Wailuku Division"
"Magno v. Circuit Court of the Second Circuit, State of Hawaii (Order Denying Request for Reconsideration).  S.Ct. Order Denying Petition for
 Writ of Mandamus, filed 06/29/2012 [ada].  Motion for Reconsideration, filed 11/21/2012.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000577recondada.pdf,2012-11-27 00:00:00,,Original Proceeding
"State v. Butay (Order Dismissing Appeal Pursuant to HRAP Rule 30).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000325dsmada.pdf,2012-11-27 00:00:00,,"District Court, 1st Circuit"
"State v. Adviento (Order Accepting Application for Writ of Certiorari).  ICA mem.op., filed 07/10/2012 [ada], 128 Haw. 128.  ICA Order of Correction, filed 08/16/2012 [ada].  Application for Writ of Certiorari, filed 10/15/2012.  S.Ct. Opinion, filed 02/10/2014 [ada], 132 Haw. 123.  Concurring Opinion by J. Acoba [ada].  Dissenting Opinion by J. Nakayama with whom C.J. Recktenwald joins [ada].  Motion for Reconsiderdation, filed 02/19/2014.  S.Ct. Order Denying Motion for Reconsideration, filed 02/26/2014 [ada], 132 Haw. 182.   Dissenting Opinion by J. Nakayama, in which C.J. Recktenwald joins [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-30171certaccada.pdf,2012-11-27 00:00:00,,"Circuit Court, 1st Circuit"
"Alaku Pointe, LP v. Loo (Order Denying Petition for Writ of Mandamus).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCPW-12-0000834ordada.pdf,2012-11-28 00:00:00,,Original Proceeding
"State v. Gonzalez.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCAP-11-0000500ada.pdf,2012-11-28 00:00:00,,"District Court, 1st Circuit (Traffic)"
"Smith v. FHR ML Operating Company, LLC (Order Approving the November 15, 2012 Stipulation for Dismissal of Appeal).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000358dsmada.pdf,2012-11-28 00:00:00,,Labor and Industrial Relations Appeals Board
"Olson v. Lui (s.d.o., dismissed, CAAP-11-0000629 and CAAP-11-0001026 are dismissed for lack of jurisdiction, and remainder of the appeal is affirmed).  Consolidated with Nos. CAAP-11-0000629 and CAAP-11-0001026.  Abel Lui’s Application for Writ of Certiorari, filed 02/11/2013. S. Ct. Order Rejecting Application for Writ of Certiorari, filed 03/28/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-11-0000489sdoada.pdf,2012-11-28 00:00:00,,"District Court, 3rd Circuit, Kau Division (Civil)"
"State v. Au (s.d.o., affirmed).  Defendant-Appellant’s Motion for Reconsideration, filed 12/07/2012.  ICA Order Denying Motion for Reconsideration, filed 12/17/2012 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/ica30674sdoada.pdf,2012-11-28 00:00:00,,"Circuit Court, 1st Circuit (Criminal)"
"Salvador v. State (Order Rejecting Application for Writ of Certiorari).  ICA s.d.o., filed 08/30/2012 [ada], 128 Haw. 130.  Petitioner’s Application for Writ of Certiorari, filed 09/26/2012.  S.Ct. Order  Dismissing Application for Writ of Certiorari, filed 10/01/2012 [ada].  Petitioner’s Application for Writ of Certiorari, filed 10/23/2012. 
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/sct/2012/nov/SCWC-11-0000452certrejada.pdf,2012-11-29 00:00:00,,"Circuit Court, 1st Circuit"
"Dura v. ION Genius, Inc. (Order Granting November 1, 2012 Motion to Dismiss Appeal for Lack of Appellate Jurisdiction).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000820dsmada.pdf,2012-11-29 00:00:00,,"Circuit Court, 1st Circuit"
"State v. Tumale (Order Dismissing Appeal Pursuant to HRAP Rule 24(c)).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000795dsmada.pdf,2012-11-29 00:00:00,,"District Court, 2nd Circuit"
"In re SP (Order Granting October 23, 2012 Motion to Dismiss Appeal for Lack of Appellate Jurisdiction).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000696dsmada.pdf,2012-11-29 00:00:00,,"Family Court, 1st Circuit"
"Sherrill v. Pico (Order Denying Petitioner-Appellant’s November 26, 2012 Motion for Reconsideration).   ICA Order Dismissing Appeal Pursuant to HRAP Rule 11(c)(2), filed 11/26/2012 [ada]. Application for Writ of Certiorari, filed 01/18/2013.  S.Ct. Order Rejecting Application for Writ of Certiorari, filed 02/27/2013 [ada].
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000676recondada.pdf,2012-11-29 00:00:00,,"Circuit Court, 1st Circuit"
"Abordo v. State (Order Denying November 23, 2012 HRAP Rule 40 Motion for Reconsideration of November 14, 2012 Order Dismissing Appeal for Lack of Jurisdiction).  ICA Order Dismissing Appeal for Lack of Jurisdiction, filed 11/24/2012 [ada].  Motion for Reconsideration, filed 11/23/2012.
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000615recondada.pdf,2012-11-29 00:00:00,,"Circuit Court, 1st Circuit"
"Morioka v. Lee (Order Dismissing Appeal for Lack of Jurisdiction).
",https://www.courts.state.hi.us/wp-content/uploads/../../docs/opin_ord/ica/2012/nov/CAAP-12-0000513dsmada.pdf,2012-11-29 00:00:00,,"Circuit Court, 1st Circuit"
